              6         4.50000         0.40000         0.50000         2.85440         0.03898        63.50000
              5         4.50000         0.30000         0.50000         3.03960         0.04174        64.50000
              7         4.50000         0.50000         0.50000         3.33860         0.04327        66.50000
              8         4.50000         0.60000         0.50000         3.46190         0.04298        66.50000
              4         4.50000         0.20000         0.50000         3.16460         0.04419        67.00000
              9         4.50000         0.70000         0.50000         3.87090         0.04464        69.00000
             12         4.50000         1.00000         0.50000         4.46120         0.04353        69.00000
             10         4.50000         0.80000         0.50000         4.27760         0.04735        70.00000
             11         4.50000         0.90000         0.50000         5.06870         0.05050        71.50000
