            410       702.71900         1.00000      3015.93900      9999.00000         0.15562       146.00000
            566       734.30300         1.00000      2814.87500        12.50000         0.16129       151.00000
            762       773.78300         1.00000      2588.67800        12.22000         0.17169       154.00000
            794       781.67900         1.00000      2362.48100        12.16000         0.17416       159.50000
            406       702.71900         1.00000      2915.40700      9999.00000         0.15855       160.00000
            681       757.99100         1.00000      2613.81100        12.33000         0.16832       161.00000
            755       773.78300         1.00000      2412.74700        12.22000         0.17257       164.00000
            649       750.09500         1.00000      2840.00800        12.39000         0.16668       165.00000
            602       742.19900         1.00000      2689.21000        12.45000         0.16483       165.50000
            612       742.19900         1.00000      2940.54000        12.45000         0.16498       166.00000
            763       773.78300         1.00000      2613.81100        12.22000         0.17291       168.00000
            792       781.67900         1.00000      2312.21500        12.17000         0.17506       169.00000
            405       702.71900         1.00000      2890.27400      9999.00000         0.16022       169.00000
            722       765.88700         1.00000      2613.81100        12.28000         0.17137       170.00000
            404       702.71900         1.00000      2865.14100      9999.00000         0.16029       170.00000
            716       765.88700         1.00000      2463.01300        12.28000         0.17141       171.00000
            791       781.67900         1.00000      2287.08200        12.17000         0.17528       172.00000
            600       742.19900         1.00000      2638.94400        12.46000         0.16583       172.50000
            609       742.19900         1.00000      2865.14100        12.45000         0.16620       173.50000
            403       702.71900         1.00000      2840.00800      9999.00000         0.16055       174.00000
            720       765.88700         1.00000      2563.54500        12.28000         0.17190       175.50000
            714       765.88700         1.00000      2412.74700        12.28000         0.17198       179.00000
            685       757.99100         1.00000      2714.34300        12.34000         0.17073       180.50000
            646       750.09500         1.00000      2764.60900        12.40000         0.16788       182.00000
            674       757.99100         1.00000      2437.88000        12.34000         0.17092       182.00000
            443       710.61500         1.00000      2814.87500      9999.00000         0.16413       183.00000
            759       773.78300         1.00000      2513.27900        12.23000         0.17458       183.50000
            607       742.19900         1.00000      2814.87500        12.46000         0.16675       186.50000
            407       702.71900         1.00000      2940.54000      9999.00000         0.16308       186.50000
            719       765.88700         1.00000      2538.41200        12.29000         0.17308       191.50000
            604       742.19900         1.00000      2739.47600        12.46000         0.16740       191.50000
            776       773.78300         1.00000      2940.54000        12.06000         0.17949       192.00000
            758       773.78300         1.00000      2488.14600        12.23000         0.17531       193.50000
            644       750.09500         1.00000      2714.34300        12.40000         0.16962       194.00000
            778       773.78300         1.00000      2990.80600        12.06000         0.17966       194.00000
            492       718.51100         1.00000      3015.93900      9999.00000         0.15898       194.00000
            721       765.88700         1.00000      2588.67800        12.29000         0.17395       197.00000
            677       757.99100         1.00000      2513.27900        12.35000         0.17175       198.50000
            797       781.67900         1.00000      2437.88000        12.18000         0.17789       199.50000
            606       742.19900         1.00000      2789.74200        12.46000         0.16801       199.50000
            597       742.19900         1.00000      2563.54500        12.46000         0.16807       199.50000
            774       773.78300         1.00000      2890.27400        12.06000         0.18009       199.50000
            571       734.30300         1.00000      2940.54000      9999.00000         0.16293       201.00000
            656       750.09500         1.00000      3015.93900        12.23000         0.17694       202.00000
            408       702.71900         1.00000      2965.67300      9999.00000         0.16435       203.50000
            718       765.88700         1.00000      2513.27900        12.29000         0.17467       205.50000
            754       773.78300         1.00000      2387.61400        12.24000         0.17669       206.00000
            526       726.40700         1.00000      2840.00800      9999.00000         0.16341       206.50000
            445       710.61500         1.00000      2865.14100      9999.00000         0.16692       207.00000
            680       757.99100         1.00000      2588.67800        12.35000         0.17285       208.50000
            747       773.78300         1.00000      2211.68300        12.24000         0.17697       209.00000
            675       757.99100         1.00000      2463.01300        12.35000         0.17277       209.50000
            593       742.19900         1.00000      2463.01300        12.47000         0.16884       210.00000
            436       710.61500         1.00000      2638.94400      9999.00000         0.16462       210.00000
            795       781.67900         1.00000      2387.61400        12.18000         0.17901       210.50000
            522       726.40700         1.00000      2739.47600      9999.00000         0.16364       211.00000
            684       757.99100         1.00000      2689.21000        12.35000         0.17316       211.50000
            439       710.61500         1.00000      2714.34300      9999.00000         0.16708       212.50000
            753       773.78300         1.00000      2362.48100        12.24000         0.17748       213.00000
            528       726.40700         1.00000      2890.27400      9999.00000         0.16401       213.50000
            783       781.67900         1.00000      2086.01800        12.18000         0.17934       214.00000
            596       742.19900         1.00000      2538.41200        12.47000         0.16950       214.00000
            482       718.51100         1.00000      2764.60900      9999.00000         0.16153       215.00000
            717       765.88700         1.00000      2488.14600        12.30000         0.17553       216.00000
            631       750.09500         1.00000      2387.61400        12.41000         0.17164       216.00000
            751       773.78300         1.00000      2312.21500        12.24000         0.17766       216.50000
            599       742.19900         1.00000      2613.81100        12.47000         0.16999       217.50000
            485       718.51100         1.00000      2840.00800      9999.00000         0.16265       219.00000
            779       773.78300         1.00000      3015.93900        12.07000         0.18194       224.00000
            114       647.44700         1.00000      2789.74200      9999.00000         0.15904       224.50000
            672       757.99100         1.00000      2387.61400        12.36000         0.17415       225.00000
            639       750.09500         1.00000      2588.67800        12.41000         0.17256       226.00000
            484       718.51100         1.00000      2814.87500      9999.00000         0.16378       226.50000
            732       765.88700         1.00000      2865.14100        12.13000         0.18143       226.50000
            598       742.19900         1.00000      2588.67800        12.48000         0.17095       227.00000
            568       734.30300         1.00000      2865.14100      9999.00000         0.16581       227.50000
            741       773.78300         1.00000      2060.88500        12.24000         0.17911       229.50000
            121       647.44700         1.00000      2965.67300      9999.00000         0.15848       230.00000
            527       726.40700         1.00000      2865.14100      9999.00000         0.16607       231.50000
            668       757.99100         1.00000      2287.08200        12.36000         0.17501       231.50000
            123       647.44700         1.00000      3015.93900      9999.00000         0.15878       232.50000
            567       734.30300         1.00000      2840.00800      9999.00000         0.16645       233.50000
            481       718.51100         1.00000      2739.47600      9999.00000         0.16403       236.50000
            731       765.88700         1.00000      2840.00800        12.13000         0.18209       236.50000
            565       734.30300         1.00000      2789.74200      9999.00000         0.16628       237.00000
            164       655.34300         1.00000      3015.93900      9999.00000         0.15398       238.00000
            486       718.51100         1.00000      2865.14100      9999.00000         0.16450       239.00000
            529       726.40700         1.00000      2915.40700      9999.00000         0.16688       239.50000
            471       718.51100         1.00000      2488.14600      9999.00000         0.17006       240.00000
            480       718.51100         1.00000      2714.34300      9999.00000         0.16468       244.00000
            161       655.34300         1.00000      2940.54000      9999.00000         0.15639       244.50000
            591       742.19900         1.00000      2412.74700        12.48000         0.17198       244.50000
            113       647.44700         1.00000      2764.60900      9999.00000         0.16146       245.50000
            120       647.44700         1.00000      2940.54000      9999.00000         0.16122       246.50000
            149       655.34300         1.00000      2638.94400      9999.00000         0.16309       247.00000
            468       718.51100         1.00000      2412.74700      9999.00000         0.17090       247.50000
            635       750.09500         1.00000      2488.14600        12.42000         0.17478       248.50000
            705       765.88700         1.00000      2186.55000        12.31000         0.17895       249.00000
            158       655.34300         1.00000      2865.14100      9999.00000         0.15863       249.50000
            525       726.40700         1.00000      2814.87500      9999.00000         0.16746       249.50000
            557       734.30300         1.00000      2588.67800      9999.00000         0.16699       249.50000
            689       757.99100         1.00000      2814.87500        12.20000         0.18192       250.00000
            472       718.51100         1.00000      2513.27900      9999.00000         0.17124       250.50000
            558       734.30300         1.00000      2613.81100      9999.00000         0.16677       250.50000
            519       726.40700         1.00000      2664.07700      9999.00000         0.16740       251.00000
            193       663.23900         1.00000      2714.34300      9999.00000         0.16038       251.50000
            661       757.99100         1.00000      2111.15100        12.37000         0.17704       252.50000
            483       718.51100         1.00000      2789.74200      9999.00000         0.16616       253.00000
            107       647.44700         1.00000      2613.81100      9999.00000         0.16331       253.50000
            430       710.61500         1.00000      2488.14600      9999.00000         0.16915       253.50000
            112       647.44700         1.00000      2739.47600      9999.00000         0.16314       254.00000
            768       773.78300         1.00000      2739.47600        12.09000         0.18455       254.00000
            155       655.34300         1.00000      2789.74200      9999.00000         0.15965       254.50000
            572       734.30300         1.00000      2965.67300        12.36000         0.17778       255.50000
            110       647.44700         1.00000      2689.21000      9999.00000         0.16337       256.00000
            594       742.19900         1.00000      2488.14600        12.48000         0.17336       256.00000
            163       655.34300         1.00000      2990.80600      9999.00000         0.15917       256.50000
            691       757.99100         1.00000      2865.14100        12.20000         0.18250       257.00000
            148       655.34300         1.00000      2613.81100      9999.00000         0.16389       257.50000
            767       773.78300         1.00000      2714.34300        12.09000         0.18513       259.00000
            428       710.61500         1.00000      2437.88000      9999.00000         0.16981       260.00000
            476       718.51100         1.00000      2613.81100      9999.00000         0.17029       260.00000
            764       773.78300         1.00000      2638.94400        12.09000         0.18517       261.00000
             37       631.65500         1.00000      2915.40700      9999.00000         0.15766       261.50000
            563       734.30300         1.00000      2739.47600      9999.00000         0.16730       261.50000
            632       750.09500         1.00000      2412.74700        12.43000         0.17602       261.50000
            559       734.30300         1.00000      2638.94400      9999.00000         0.16766       261.50000
            437       710.61500         1.00000      2664.07700      9999.00000         0.17189       262.00000
            670       757.99100         1.00000      2337.34800        12.37000         0.17802       262.00000
            194       663.23900         1.00000      2739.47600      9999.00000         0.16183       262.50000
            473       718.51100         1.00000      2538.41200      9999.00000         0.17252       262.50000
            787       781.67900         1.00000      2186.55000        12.19000         0.18294       262.50000
            426       710.61500         1.00000      2387.61400      9999.00000         0.17012       263.50000
            752       773.78300         1.00000      2337.34800        12.25000         0.18174       264.00000
            465       718.51100         1.00000      2337.34800      9999.00000         0.17259       264.00000
            730       765.88700         1.00000      2814.87500        12.15000         0.18467       264.50000
            104       647.44700         1.00000      2538.41200      9999.00000         0.16425       264.50000
             30       631.65500         1.00000      2739.47600      9999.00000         0.15928       265.50000
             28       631.65500         1.00000      2689.21000      9999.00000         0.15959       265.50000
            736       765.88700         1.00000      2965.67300        12.14000         0.18500       266.50000
            586       742.19900         1.00000      2287.08200        12.49000         0.17465       269.00000
            199       663.23900         1.00000      2865.14100      9999.00000         0.16249       269.00000
            105       647.44700         1.00000      2563.54500      9999.00000         0.16468       269.50000
            511       726.40700         1.00000      2463.01300      9999.00000         0.16864       269.50000
            660       757.99100         1.00000      2086.01800        12.37000         0.17885       269.50000
            401       702.71900         1.00000      2789.74200      9999.00000         0.16801       271.00000
            704       765.88700         1.00000      2161.41700        12.31000         0.18097       272.50000
            627       750.09500         1.00000      2287.08200        12.43000         0.17758       273.00000
            588       742.19900         1.00000      2337.34800        12.49000         0.17516       273.00000
            195       663.23900         1.00000      2764.60900      9999.00000         0.16338       274.00000
            671       757.99100         1.00000      2362.48100        12.37000         0.17954       275.00000
            766       773.78300         1.00000      2689.21000        12.10000         0.18669       275.50000
            560       734.30300         1.00000      2664.07700      9999.00000         0.16957       275.50000
            562       734.30300         1.00000      2714.34300      9999.00000         0.16916       276.50000
            433       710.61500         1.00000      2563.54500      9999.00000         0.17178       277.50000
            157       655.34300         1.00000      2840.00800      9999.00000         0.16317       277.50000
            475       718.51100         1.00000      2588.67800      9999.00000         0.16745       277.50000
             82       639.55100         1.00000      3015.93900      9999.00000         0.15338       278.00000
            698       765.88700         1.00000      2010.61900        12.31000         0.18164       278.50000
            474       718.51100         1.00000      2563.54500      9999.00000         0.17405       278.50000
            658       757.99100         1.00000      2035.75200        12.37000         0.18004       280.50000
            189       663.23900         1.00000      2613.81100      9999.00000         0.16470       281.00000
            655       750.09500         1.00000      2990.80600        12.26000         0.18274       281.00000
            197       663.23900         1.00000      2814.87500      9999.00000         0.16388       281.50000
            427       710.61500         1.00000      2412.74700      9999.00000         0.17189       282.00000
            111       647.44700         1.00000      2714.34300      9999.00000         0.16604       282.50000
            420       710.61500         1.00000      2236.81600      9999.00000         0.17297       283.50000
             34       631.65500         1.00000      2840.00800      9999.00000         0.16193       283.50000
            570       734.30300         1.00000      2915.40700        12.37000         0.18000       284.00000
            150       655.34300         1.00000      2664.07700      9999.00000         0.16673       285.00000
            144       655.34300         1.00000      2513.27900      9999.00000         0.16706       285.50000
            478       718.51100         1.00000      2664.07700      9999.00000         0.16932       285.50000
            728       765.88700         1.00000      2764.60900        12.16000         0.18679       286.00000
             78       639.55100         1.00000      2915.40700      9999.00000         0.15887       286.00000
             80       639.55100         1.00000      2965.67300      9999.00000         0.15880       286.50000
            108       647.44700         1.00000      2638.94400      9999.00000         0.16664       287.50000
            556       734.30300         1.00000      2563.54500      9999.00000         0.17129       288.50000
            701       765.88700         1.00000      2086.01800        12.32000         0.18188       289.50000
            424       710.61500         1.00000      2337.34800      9999.00000         0.17257       289.50000
            665       757.99100         1.00000      2211.68300        12.38000         0.18013       289.50000
            772       773.78300         1.00000      2840.00800        12.10000         0.18851       290.50000
             79       639.55100         1.00000      2940.54000      9999.00000         0.15939       290.50000
             35       631.65500         1.00000      2865.14100      9999.00000         0.16314       291.00000
            745       773.78300         1.00000      2161.41700        12.26000         0.18385       291.00000
            652       750.09500         1.00000      2915.40700        12.26000         0.18376       291.00000
            139       655.34300         1.00000      2387.61400      9999.00000         0.16854       291.00000
            785       781.67900         1.00000      2136.28400        12.20000         0.18594       293.50000
            561       734.30300         1.00000      2689.21000      9999.00000         0.17126       294.00000
            743       773.78300         1.00000      2111.15100        12.26000         0.18431       295.00000
            584       742.19900         1.00000      2236.81600        12.50000         0.17746       295.50000
            185       663.23900         1.00000      2513.27900      9999.00000         0.16618       296.00000
            765       773.78300         1.00000      2664.07700        12.11000         0.18938       296.00000
            727       765.88700         1.00000      2739.47600        12.16000         0.18837       296.50000
            142       655.34300         1.00000      2463.01300      9999.00000         0.16821       297.00000
            647       750.09500         1.00000      2789.74200        12.27000         0.18428       297.00000
            642       750.09500         1.00000      2664.07700        12.27000         0.18428       297.00000
            140       655.34300         1.00000      2412.74700      9999.00000         0.16852       297.50000
            742       773.78300         1.00000      2086.01800        12.26000         0.18481       298.50000
            798       781.67900         1.00000      2463.01300        12.06000         0.19093       300.00000
            546       734.30300         1.00000      2312.21500      9999.00000         0.17215       300.00000
            451       710.61500         1.00000      3015.93900      9999.00000         0.17749       300.50000
            664       757.99100         1.00000      2186.55000        12.38000         0.18128       301.50000
            726       765.88700         1.00000      2714.34300        12.17000         0.18865       301.50000
            740       773.78300         1.00000      2035.75200        12.26000         0.18474       301.50000
            513       726.40700         1.00000      2513.27900      9999.00000         0.17265       302.50000
            143       655.34300         1.00000      2488.14600      9999.00000         0.16889       302.50000
            461       718.51100         1.00000      2236.81600      9999.00000         0.17619       303.00000
            509       726.40700         1.00000      2412.74700      9999.00000         0.17109       303.00000
            103       647.44700         1.00000      2513.27900      9999.00000         0.16850       303.50000
             31       631.65500         1.00000      2764.60900      9999.00000         0.16435       304.50000
            460       718.51100         1.00000      2211.68300      9999.00000         0.17642       305.00000
            417       710.61500         1.00000      2161.41700      9999.00000         0.17599       305.50000
            623       750.09500         1.00000      2186.55000        12.44000         0.18046       305.50000
            800       781.67900         1.00000      2513.27900        12.06000         0.19183       305.50000
            516       726.40700         1.00000      2588.67800      9999.00000         0.17329       306.00000
            702       765.88700         1.00000      2111.15100        12.32000         0.18329       307.50000
            729       765.88700         1.00000      2789.74200        12.17000         0.18974       308.00000
            464       718.51100         1.00000      2312.21500      9999.00000         0.17723       309.50000
            608       742.19900         1.00000      2840.00800        12.33000         0.18372       310.00000
            326       686.92700         1.00000      2965.67300      9999.00000         0.15708       310.50000
            137       655.34300         1.00000      2337.34800      9999.00000         0.17053       311.00000
            690       757.99100         1.00000      2840.00800        12.22000         0.18796       312.00000
            545       734.30300         1.00000      2287.08200      9999.00000         0.17344       312.50000
            725       765.88700         1.00000      2689.21000        12.17000         0.19023       313.00000
            793       781.67900         1.00000      2337.34800        12.07000         0.19312       314.00000
            686       757.99100         1.00000      2739.47600        12.23000         0.18804       314.00000
            641       750.09500         1.00000      2638.94400        12.28000         0.18583       314.50000
            514       726.40700         1.00000      2538.41200      9999.00000         0.17435       316.50000
            429       710.61500         1.00000      2463.01300      9999.00000         0.17656       317.00000
            490       718.51100         1.00000      2965.67300        12.50000         0.17980       317.00000
            757       773.78300         1.00000      2463.01300        12.12000         0.19185       317.50000
            532       726.40700         1.00000      2990.80600        12.44000         0.18150       318.00000
             77       639.55100         1.00000      2890.27400      9999.00000         0.16361       318.00000
            564       734.30300         1.00000      2764.60900        12.39000         0.18223       318.50000
             69       639.55100         1.00000      2689.21000      9999.00000         0.16089       319.00000
            712       765.88700         1.00000      2362.48100        12.18000         0.19065       319.50000
            547       734.30300         1.00000      2337.34800      9999.00000         0.17446       320.00000
            614       742.19900         1.00000      2990.80600        12.33000         0.18450       320.00000
            463       718.51100         1.00000      2287.08200      9999.00000         0.17820       321.50000
            796       781.67900         1.00000      2412.74700        12.07000         0.19334       321.50000
             73       639.55100         1.00000      2789.74200      9999.00000         0.16124       323.50000
            605       742.19900         1.00000      2764.60900        12.34000         0.18473       324.00000
            182       663.23900         1.00000      2437.88000      9999.00000         0.16947       324.50000
            666       757.99100         1.00000      2236.81600        12.38000         0.18308       325.00000
            188       663.23900         1.00000      2588.67800      9999.00000         0.16906       325.50000
            724       765.88700         1.00000      2664.07700        12.18000         0.19154       325.50000
            459       718.51100         1.00000      2186.55000      9999.00000         0.17880       326.50000
            409       702.71900         1.00000      2990.80600      9999.00000         0.17785       326.50000
            325       686.92700         1.00000      2940.54000      9999.00000         0.15711       329.00000
            531       726.40700         1.00000      2965.67300        12.45000         0.18227       329.00000
            703       765.88700         1.00000      2136.28400        12.33000         0.18575       329.00000
            324       686.92700         1.00000      2915.40700      9999.00000         0.15721       329.50000
            507       726.40700         1.00000      2362.48100      9999.00000         0.17368       330.00000
            134       655.34300         1.00000      2261.94900      9999.00000         0.17254       330.50000
            508       726.40700         1.00000      2387.61400      9999.00000         0.17390       331.00000
             29       631.65500         1.00000      2714.34300      9999.00000         0.16727       331.00000
            643       750.09500         1.00000      2689.21000        12.29000         0.18757       331.50000
            505       726.40700         1.00000      2312.21500      9999.00000         0.17370       332.00000
            177       663.23900         1.00000      2312.21500      9999.00000         0.17088       332.50000
             25       631.65500         1.00000      2613.81100      9999.00000         0.16493       333.00000
            548       734.30300         1.00000      2362.48100      9999.00000         0.17585       333.00000
            710       765.88700         1.00000      2312.21500        12.19000         0.19215       333.00000
            799       781.67900         1.00000      2488.14600        12.07000         0.19476       333.50000
            723       765.88700         1.00000      2638.94400        12.19000         0.19262       333.50000
            683       757.99100         1.00000      2664.07700        12.24000         0.19043       333.50000
            179       663.23900         1.00000      2362.48100      9999.00000         0.17089       334.00000
            503       726.40700         1.00000      2261.94900      9999.00000         0.17390       334.00000
             20       631.65500         1.00000      2488.14600      9999.00000         0.16577       334.50000
            682       757.99100         1.00000      2638.94400        12.24000         0.19056       334.50000
             65       639.55100         1.00000      2588.67800      9999.00000         0.16341       335.00000
            788       781.67900         1.00000      2211.68300        12.08000         0.19495       335.00000
            610       742.19900         1.00000      2890.27400        12.34000         0.18583       335.00000
            573       734.30300         1.00000      2990.80600        12.39000         0.18430       337.50000
            176       663.23900         1.00000      2287.08200      9999.00000         0.17076       338.00000
            446       710.61500         1.00000      2890.27400      9999.00000         0.18090       338.00000
            645       750.09500         1.00000      2739.47600        12.29000         0.18850       338.00000
            181       663.23900         1.00000      2412.74700      9999.00000         0.17096       338.00000
            533       726.40700         1.00000      3015.93900        12.45000         0.18293       338.50000
            621       750.09500         1.00000      2136.28400        12.45000         0.18288       340.50000
            422       710.61500         1.00000      2287.08200      9999.00000         0.17805       341.50000
            186       663.23900         1.00000      2538.41200      9999.00000         0.17120       342.50000
            138       655.34300         1.00000      2362.48100      9999.00000         0.17368       343.50000
            510       726.40700         1.00000      2437.88000      9999.00000         0.17519       344.00000
            713       765.88700         1.00000      2387.61400        12.19000         0.19352       344.50000
             72       639.55100         1.00000      2764.60900      9999.00000         0.16400       345.50000
            183       663.23900         1.00000      2463.01300      9999.00000         0.17160       345.50000
            523       726.40700         1.00000      2764.60900        12.46000         0.18320       346.00000
             67       639.55100         1.00000      2638.94400      9999.00000         0.16427       346.50000
            552       734.30300         1.00000      2463.01300      9999.00000         0.17565       346.50000
            136       655.34300         1.00000      2312.21500      9999.00000         0.17401       346.50000
            542       734.30300         1.00000      2211.68300      9999.00000         0.17769       347.50000
            638       750.09500         1.00000      2563.54500        12.30000         0.18956       348.00000
            530       726.40700         1.00000      2940.54000        12.46000         0.18349       349.00000
            673       757.99100         1.00000      2412.74700        12.25000         0.19171       349.50000
            786       781.67900         1.00000      2161.41700        12.09000         0.19670       349.50000
            414       710.61500         1.00000      2086.01800      9999.00000         0.18042       350.00000
            317       686.92700         1.00000      2739.47600      9999.00000         0.16199       350.50000
            706       765.88700         1.00000      2211.68300        12.20000         0.19399       351.50000
            539       734.30300         1.00000      2136.28400      9999.00000         0.17769       353.00000
            454       718.51100         1.00000      2060.88500      9999.00000         0.18229       353.00000
             63       639.55100         1.00000      2538.41200      9999.00000         0.16504       353.50000
             17       631.65500         1.00000      2412.74700      9999.00000         0.16758       354.00000
            141       655.34300         1.00000      2437.88000      9999.00000         0.17462       354.00000
            131       655.34300         1.00000      2186.55000      9999.00000         0.17518       354.50000
            749       773.78300         1.00000      2261.94900        12.15000         0.19628       354.50000
            312       686.92700         1.00000      2613.81100      9999.00000         0.16325       355.50000
            367       694.82300         1.00000      2965.67300      9999.00000         0.15894       356.00000
             75       639.55100         1.00000      2840.00800      9999.00000         0.16477       356.50000
            744       773.78300         1.00000      2136.28400        12.15000         0.19634       357.00000
            418       710.61500         1.00000      2186.55000      9999.00000         0.18111       357.50000
            536       734.30300         1.00000      2060.88500      9999.00000         0.17790       358.00000
            244       671.13500         1.00000      2965.67300      9999.00000         0.15648       361.50000
            361       694.82300         1.00000      2814.87500      9999.00000         0.16044       361.50000
            756       773.78300         1.00000      2437.88000        12.15000         0.19734       361.50000
            715       765.88700         1.00000      2437.88000        12.20000         0.19501       362.00000
            402       702.71900         1.00000      2814.87500      9999.00000         0.18095       362.50000
             16       631.65500         1.00000      2387.61400      9999.00000         0.16872       362.50000
            709       765.88700         1.00000      2287.08200        12.20000         0.19522       363.50000
            678       757.99100         1.00000      2538.41200        12.25000         0.19351       363.50000
            538       734.30300         1.00000      2111.15100      9999.00000         0.17894       364.50000
            601       742.19900         1.00000      2664.07700        12.36000         0.18905       364.50000
            360       694.82300         1.00000      2789.74200      9999.00000         0.16121       366.00000
            447       710.61500         1.00000      2915.40700      9999.00000         0.18314       367.00000
            320       686.92700         1.00000      2814.87500      9999.00000         0.16386       367.00000
            679       757.99100         1.00000      2563.54500        12.25000         0.19385       367.50000
            129       655.34300         1.00000      2136.28400      9999.00000         0.17700       368.00000
            205       663.23900         1.00000      3015.93900      9999.00000         0.15679       368.00000
            750       773.78300         1.00000      2287.08200        12.15000         0.19830       368.50000
            396       702.71900         1.00000      2664.07700      9999.00000         0.16295       369.00000
            456       718.51100         1.00000      2111.15100      9999.00000         0.18417       370.00000
             21       631.65500         1.00000      2513.27900      9999.00000         0.16959       370.50000
            780       781.67900         1.00000      2010.61900        12.10000         0.19934       370.50000
            455       718.51100         1.00000      2086.01800      9999.00000         0.18426       371.00000
            579       742.19900         1.00000      2111.15100      9999.00000         0.18038       371.50000
            358       694.82300         1.00000      2739.47600      9999.00000         0.16231       372.00000
            616       750.09500         1.00000      2010.61900        12.46000         0.18580       372.00000
            628       750.09500         1.00000      2312.21500        12.32000         0.19238       372.00000
            240       671.13500         1.00000      2865.14100      9999.00000         0.15976       372.50000
            790       781.67900         1.00000      2261.94900        12.10000         0.20005       374.00000
            640       750.09500         1.00000      2613.81100        12.31000         0.19317       374.00000
            501       726.40700         1.00000      2211.68300      9999.00000         0.17796       374.00000
            590       742.19900         1.00000      2387.61400        12.37000         0.18982       376.00000
            676       757.99100         1.00000      2488.14600        12.26000         0.19470       376.00000
            237       671.13500         1.00000      2789.74200      9999.00000         0.16058       376.50000
             15       631.65500         1.00000      2362.48100      9999.00000         0.17090       377.50000
            524       726.40700         1.00000      2789.74200        12.47000         0.18614       378.50000
            236       671.13500         1.00000      2764.60900      9999.00000         0.16119       378.50000
            311       686.92700         1.00000      2588.67800      9999.00000         0.16551       379.50000
            711       765.88700         1.00000      2337.34800        12.21000         0.19727       379.50000
            657       757.99100         1.00000      2010.61900        12.40000         0.18897       379.50000
            284       679.03100         1.00000      2940.54000      9999.00000         0.15599       380.50000
            577       742.19900         1.00000      2060.88500      9999.00000         0.18120       381.00000
            239       671.13500         1.00000      2840.00800      9999.00000         0.16242       382.00000
            444       710.61500         1.00000      2840.00800      9999.00000         0.18469       382.50000
            202       663.23900         1.00000      2940.54000      9999.00000         0.16048       382.50000
            603       742.19900         1.00000      2714.34300        12.37000         0.19084       383.00000
            286       679.03100         1.00000      2990.80600      9999.00000         0.15649       383.00000
            518       726.40700         1.00000      2638.94400        12.48000         0.18617       383.50000
            637       750.09500         1.00000      2538.41200        12.32000         0.19328       384.00000
            521       726.40700         1.00000      2714.34300        12.48000         0.18664       385.50000
            700       765.88700         1.00000      2060.88500        12.22000         0.19803       385.50000
            285       679.03100         1.00000      2965.67300      9999.00000         0.15793       386.00000
            313       686.92700         1.00000      2638.94400      9999.00000         0.16626       386.00000
            789       781.67900         1.00000      2236.81600        12.10000         0.20187       386.50000
             51       639.55100         1.00000      2236.81600      9999.00000         0.17167       387.00000
            636       750.09500         1.00000      2513.27900        12.32000         0.19379       387.00000
            232       671.13500         1.00000      2664.07700      9999.00000         0.16302       387.50000
            171       663.23900         1.00000      2161.41700      9999.00000         0.17394       388.00000
            667       757.99100         1.00000      2261.94900        12.27000         0.19574       388.00000
            634       750.09500         1.00000      2463.01300        12.32000         0.19410       389.00000
            629       750.09500         1.00000      2337.34800        12.32000         0.19416       389.50000
